,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,NAME,state,county,tract,suburb_house_decades,Class,Typology_Flag,Housing_Age_Flag,Combined_Flag
1518,63264.0,5554.0,5367.0,96.6,0.8,2.71,7.0,8.6,"Census Tract 105, Marion County, Ohio",39,101,010500,15.6,1,1,0,0
1519,24205.0,3747.0,3390.0,90.5,13.2,2.23,9.5,16.2,"Census Tract 9, Marion County, Ohio",39,101,000900,25.7,0,0,1,0
1520,51166.0,4937.0,4871.0,98.7,0.3,2.39,10.3,11.0,"Census Tract 104, Marion County, Ohio",39,101,010400,21.3,1,1,0,0
1521,45387.0,2395.0,2181.0,91.1,8.4,2.51,24.3,34.7,"Census Tract 11, Marion County, Ohio",39,101,001100,59.0,0,0,1,0
1522,47250.0,3470.0,3462.0,99.8,0.0,2.59,13.6,8.6,"Census Tract 9688, Morgan County, Ohio",39,115,968800,22.2,0,0,0,0
1523,42805.0,3763.0,3727.0,99.0,4.5,2.23,6.1,6.7,"Census Tract 9690, Morgan County, Ohio",39,115,969000,12.8,0,0,0,0
1524,35590.0,3572.0,3321.0,93.0,9.7,2.58,7.3,12.4,"Census Tract 9691, Morgan County, Ohio",39,115,969100,19.7,0,0,0,0
1525,33686.0,3968.0,3674.0,92.6,6.9,2.22,10.2,10.7,"Census Tract 9689, Morgan County, Ohio",39,115,968900,20.9,0,0,0,0
1526,57173.0,5414.0,5252.0,97.0,0.0,2.34,15.3,7.5,"Census Tract 206, Tuscarawas County, Ohio",39,157,020600,22.8,1,1,1,1
1527,28443.0,2975.0,2546.0,85.6,13.9,2.2,13.5,14.0,"Census Tract 211, Tuscarawas County, Ohio",39,157,021100,27.5,0,0,1,0
1528,60245.0,7872.0,7789.0,98.9,0.4,2.47,5.8,12.4,"Census Tract 215, Tuscarawas County, Ohio",39,157,021500,18.2,1,1,0,0
1529,43790.0,5612.0,5578.0,99.4,1.0,2.52,10.5,7.4,"Census Tract 217, Tuscarawas County, Ohio",39,157,021700,17.9,0,0,0,0
1530,51061.0,2767.0,2747.0,99.3,0.5,2.77,17.7,5.4,"Census Tract 219, Tuscarawas County, Ohio",39,157,021900,23.1,1,1,1,1
1531,50719.0,4059.0,3779.0,93.1,5.9,2.44,19.8,8.4,"Census Tract 209, Tuscarawas County, Ohio",39,157,020900,28.200000000000003,1,1,1,1
1532,60461.0,3856.0,3801.0,98.6,0.8,2.42,11.7,7.5,"Census Tract 202, Tuscarawas County, Ohio",39,157,020200,19.2,1,1,0,0
1533,55205.0,5509.0,5461.0,99.1,0.0,2.44,12.3,13.0,"Census Tract 204, Tuscarawas County, Ohio",39,157,020400,25.3,1,1,1,1
1534,45078.0,4933.0,4805.0,97.4,0.8,2.44,14.3,6.6,"Census Tract 210, Tuscarawas County, Ohio",39,157,021000,20.9,0,0,0,0
1535,54107.0,2807.0,2790.0,99.4,1.1,2.78,3.3,5.0,"Census Tract 218, Tuscarawas County, Ohio",39,157,021800,8.3,1,1,0,0
1536,56175.0,5433.0,5412.0,99.6,2.8,2.88,7.4,7.3,"Census Tract 205, Tuscarawas County, Ohio",39,157,020500,14.7,1,1,0,0
1537,51287.0,5959.0,5761.0,96.7,2.8,2.5,15.7,14.0,"Census Tract 207, Tuscarawas County, Ohio",39,157,020700,29.7,1,1,1,1
1538,44255.0,2776.0,2729.0,98.3,2.1,2.59,3.6,5.4,"Census Tract 212, Tuscarawas County, Ohio",39,157,021200,9.0,0,0,0,0
1539,60729.0,4761.0,4734.0,99.4,0.6,2.86,5.5,9.2,"Census Tract 213, Tuscarawas County, Ohio",39,157,021300,14.7,1,1,0,0
1540,55851.0,5076.0,5076.0,100.0,0.0,2.53,7.2,7.1,"Census Tract 201, Tuscarawas County, Ohio",39,157,020100,14.3,1,1,0,0
1541,31366.0,5641.0,5554.0,98.5,3.2,2.3,18.7,16.0,"Census Tract 208, Tuscarawas County, Ohio",39,157,020800,34.7,0,0,1,0
1542,59423.0,2355.0,2335.0,99.2,0.0,2.68,9.2,8.5,"Census Tract 214, Tuscarawas County, Ohio",39,157,021400,17.7,1,1,0,0
1543,41354.0,4567.0,4505.0,98.6,1.1,2.53,7.7,3.1,"Census Tract 216, Tuscarawas County, Ohio",39,157,021600,10.8,0,0,0,0
1544,100486.0,2450.0,2397.0,97.8,1.2,2.54,31.0,19.7,"Census Tract 5307, Summit County, Ohio",39,153,530700,50.7,1,1,1,1
1545,12546.0,2301.0,592.0,25.7,68.6,2.02,1.9,16.9,"Census Tract 5019, Summit County, Ohio",39,153,501900,18.799999999999997,0,0,0,0
1546,76000.0,4745.0,3947.0,83.2,14.0,2.34,16.4,19.3,"Census Tract 5072.03, Summit County, Ohio",39,153,507203,35.7,0,0,1,0
1547,58029.0,4255.0,4158.0,97.7,2.2,2.3,23.0,11.2,"Census Tract 5205, Summit County, Ohio",39,153,520500,34.2,1,1,1,1
1548,57848.0,2935.0,2890.0,98.5,1.2,2.38,24.0,18.3,"Census Tract 5311.03, Summit County, Ohio",39,153,531103,42.3,1,1,1,1
1549,155893.0,2551.0,2387.0,93.6,3.3,2.85,9.3,10.5,"Census Tract 5331.02, Summit County, Ohio",39,153,533102,19.8,1,1,0,0
1550,42018.0,3815.0,870.0,22.8,80.2,2.38,25.1,7.0,"Census Tract 5062, Summit County, Ohio",39,153,506200,32.1,0,0,1,0
1551,37564.0,2886.0,2729.0,94.6,15.6,2.72,7.3,1.0,"Census Tract 5101, Summit County, Ohio",39,153,510100,8.3,0,0,0,0
1552,57585.0,5827.0,4670.0,80.1,18.1,2.24,17.8,17.1,"Census Tract 5334, Summit County, Ohio",39,153,533400,34.900000000000006,0,0,1,0
1553,145000.0,4914.0,4623.0,94.1,1.8,2.96,5.4,12.1,"Census Tract 5331.01, Summit County, Ohio",39,153,533101,17.5,1,1,0,0
1554,41912.0,5373.0,5053.0,94.0,1.9,2.14,7.7,8.3,"Census Tract 505, Union County, Ohio",39,159,050500,16.0,0,0,0,0
1555,42574.0,3773.0,3569.0,94.6,2.2,2.35,15.2,8.5,"Census Tract 104, Champaign County, Ohio",39,021,010400,23.7,0,0,1,0
1556,61536.0,6772.0,6622.0,97.8,0.6,2.61,7.1,10.3,"Census Tract 102, Champaign County, Ohio",39,021,010200,17.4,1,1,0,0
1557,69063.0,2002.0,2002.0,100.0,0.0,2.88,4.7,3.3,"Census Tract 101, Champaign County, Ohio",39,021,010100,8.0,1,1,0,0
1558,40426.0,3962.0,3762.0,95.0,8.6,2.24,18.1,7.7,"Census Tract 106, Champaign County, Ohio",39,021,010600,25.8,0,0,1,0
1559,39583.0,4020.0,3747.0,93.2,9.1,2.12,21.0,9.7,"Census Tract 105, Champaign County, Ohio",39,021,010500,30.7,0,0,1,0
1560,40000.0,4899.0,4899.0,100.0,2.0,2.51,7.9,5.3,"Census Tract 9523, Pike County, Ohio",39,131,952300,13.2,0,0,0,0
1561,43992.0,5748.0,5683.0,98.9,0.0,2.85,2.7,12.3,"Census Tract 9526, Pike County, Ohio",39,131,952600,15.0,0,0,0,0
1562,48750.0,3397.0,3148.0,92.7,3.4,2.07,32.1,11.1,"Census Tract 9524, Pike County, Ohio",39,131,952400,43.2,0,0,1,0
1563,40654.0,4620.0,4589.0,99.3,0.0,2.62,5.4,5.6,"Census Tract 9527, Pike County, Ohio",39,131,952700,11.0,0,0,0,0
1564,48095.0,6134.0,5904.0,96.3,6.0,2.57,9.4,6.6,"Census Tract 9522, Pike County, Ohio",39,131,952200,16.0,0,0,0,0
1565,45516.0,3493.0,3480.0,99.6,0.3,2.38,14.5,12.7,"Census Tract 9525, Pike County, Ohio",39,131,952500,27.2,0,0,1,0
1566,54375.0,2764.0,2746.0,99.3,0.1,2.67,3.3,14.8,"Census Tract 9601, Paulding County, Ohio",39,125,960100,18.1,1,1,0,0
1567,48424.0,3929.0,3852.0,98.0,1.8,2.75,9.0,10.0,"Census Tract 9605, Paulding County, Ohio",39,125,960500,19.0,0,0,0,0
1568,43929.0,3864.0,3525.0,91.2,2.9,2.23,14.7,9.8,"Census Tract 9604, Paulding County, Ohio",39,125,960400,24.5,0,0,1,0
1569,54323.0,4252.0,4167.0,98.0,1.6,2.45,11.1,10.3,"Census Tract 9602, Paulding County, Ohio",39,125,960200,21.4,1,1,0,0
1570,53750.0,4142.0,4055.0,97.9,1.4,2.44,13.4,11.1,"Census Tract 9603, Paulding County, Ohio",39,125,960300,24.5,1,1,1,1
1571,51002.0,3766.0,3617.0,96.0,5.7,2.42,46.1,5.6,"Census Tract 2003, Greene County, Ohio",39,057,200300,51.7,1,1,1,1
1572,26620.0,2261.0,2027.0,89.7,9.7,2.26,10.0,4.1,"Census Tract 2004, Greene County, Ohio",39,057,200400,14.1,0,0,0,0
1573,63870.0,3498.0,3184.0,91.0,8.5,2.29,20.2,44.7,"Census Tract 2006, Greene County, Ohio",39,057,200600,64.9,0,0,1,0
1574,122244.0,5414.0,5075.0,93.7,1.9,2.63,5.3,8.1,"Census Tract 2105, Greene County, Ohio",39,057,210500,13.399999999999999,1,1,0,0
1575,82376.0,7748.0,7235.0,93.4,6.1,2.44,17.0,22.3,"Census Tract 2202, Greene County, Ohio",39,057,220200,39.3,1,1,1,1
1576,57097.0,8692.0,7851.0,90.3,11.9,2.55,3.0,22.1,"Census Tract 2403.01, Greene County, Ohio",39,057,240301,25.1,0,0,1,0
1577,83222.0,3552.0,3399.0,95.7,1.8,2.54,31.4,18.8,"Census Tract 2103, Greene County, Ohio",39,057,210300,50.2,1,1,1,1
1578,93672.0,9080.0,7843.0,86.4,2.7,2.37,8.3,12.6,"Census Tract 2106.01, Greene County, Ohio",39,057,210601,20.9,0,0,0,0
1579,52624.0,4535.0,3938.0,86.8,14.1,2.24,24.5,16.9,"Census Tract 2405, Greene County, Ohio",39,057,240500,41.4,0,0,1,0
1580,49151.0,3818.0,3792.0,99.3,0.8,2.69,5.7,8.7,"Census Tract 2701, Greene County, Ohio",39,057,270100,14.399999999999999,0,0,0,0
1581,73682.0,2624.0,2617.0,99.7,0.0,2.55,2.9,7.8,"Census Tract 2801.01, Greene County, Ohio",39,057,280101,10.7,1,1,0,0
1582,51144.0,2355.0,2244.0,95.3,4.3,2.25,17.5,12.5,"Census Tract 2407, Greene County, Ohio",39,057,240700,30.0,1,1,1,1
1583,55478.0,4063.0,3994.0,98.3,1.8,2.75,9.5,8.9,"Census Tract 24, Wayne County, Ohio",39,169,002400,18.4,1,1,0,0
1584,54239.0,2980.0,2684.0,90.1,3.1,2.47,4.4,14.9,"Census Tract 10, Wayne County, Ohio",39,169,001000,19.3,0,0,0,0
1585,36618.0,1211.0,1104.0,91.2,9.3,2.32,9.8,6.8,"Census Tract 12, Wayne County, Ohio",39,169,001200,16.6,0,0,0,0
1586,64232.0,3120.0,3076.0,98.6,0.6,2.53,3.6,3.6,"Census Tract 20, Wayne County, Ohio",39,169,002000,7.2,1,1,0,0
1587,64107.0,3060.0,3060.0,100.0,1.5,2.9,5.9,5.8,"Census Tract 21, Wayne County, Ohio",39,169,002100,11.7,1,1,0,0
1588,56434.0,2887.0,2780.0,96.3,0.2,2.71,4.9,7.9,"Census Tract 14, Wayne County, Ohio",39,169,001400,12.8,1,1,0,0
1589,57625.0,3094.0,3054.0,98.7,0.4,2.54,8.2,5.0,"Census Tract 19, Wayne County, Ohio",39,169,001900,13.2,1,1,0,0
1590,51150.0,3897.0,3827.0,98.2,1.4,2.85,5.4,6.5,"Census Tract 22, Wayne County, Ohio",39,169,002200,11.9,1,1,0,0
1591,35679.0,3422.0,3356.0,98.1,2.3,2.64,20.0,15.6,"Census Tract 34, Wayne County, Ohio",39,169,003400,35.6,0,0,1,0
1592,77383.0,3199.0,3048.0,95.3,0.4,2.4,17.2,17.2,"Census Tract 2, Wayne County, Ohio",39,169,000200,34.4,1,1,1,1
1593,56053.0,3926.0,3884.0,98.9,1.7,2.62,11.2,12.5,"Census Tract 9, Wayne County, Ohio",39,169,000900,23.7,1,1,1,1
1594,56047.0,4090.0,3803.0,93.0,3.9,2.31,16.8,12.6,"Census Tract 13, Wayne County, Ohio",39,169,001300,29.4,1,1,1,1
1595,59954.0,3910.0,3888.0,99.4,0.5,3.13,9.9,8.0,"Census Tract 18, Wayne County, Ohio",39,169,001800,17.9,1,1,0,0
1596,63000.0,3012.0,2968.0,98.5,1.0,2.7,0.7,5.9,"Census Tract 23, Wayne County, Ohio",39,169,002300,6.6000000000000005,1,1,0,0
1597,69241.0,2695.0,2644.0,98.1,2.9,2.73,4.7,12.2,"Census Tract 25, Wayne County, Ohio",39,169,002500,16.9,1,1,0,0
1598,57684.0,5419.0,5336.0,98.5,0.2,2.43,6.6,9.2,"Census Tract 29.02, Wayne County, Ohio",39,169,002902,15.799999999999999,1,1,0,0
1599,66107.0,2147.0,2091.0,97.4,0.7,2.64,9.0,11.1,"Census Tract 30, Wayne County, Ohio",39,169,003000,20.1,1,1,0,0
1600,70667.0,2307.0,2297.0,99.6,5.2,2.82,13.1,3.3,"Census Tract 31, Wayne County, Ohio",39,169,003100,16.4,1,1,0,0
1601,57153.0,3360.0,3329.0,99.1,0.7,2.51,28.9,11.7,"Census Tract 35, Wayne County, Ohio",39,169,003500,40.599999999999994,1,1,1,1
1602,31411.0,3831.0,3529.0,92.1,9.2,2.35,18.4,8.2,"Census Tract 1, Wayne County, Ohio",39,169,000100,26.599999999999998,0,0,1,0
1603,47921.0,7057.0,6630.0,93.9,1.8,2.16,10.1,8.6,"Census Tract 8, Wayne County, Ohio",39,169,000800,18.7,0,0,0,0
1604,56267.0,6653.0,6519.0,98.0,1.2,2.19,6.0,7.5,"Census Tract 7, Wayne County, Ohio",39,169,000700,13.5,1,1,0,0
1605,68824.0,3161.0,3095.0,97.9,0.3,3.68,7.6,7.5,"Census Tract 33, Wayne County, Ohio",39,169,003300,15.1,1,1,0,0
1606,51348.0,5880.0,5862.0,99.7,0.3,2.45,7.2,5.5,"Census Tract 9519, Brown County, Ohio",39,015,951900,12.7,1,1,0,0
1607,42134.0,2744.0,2636.0,96.1,4.4,2.37,16.3,11.6,"Census Tract 9517, Brown County, Ohio",39,015,951700,27.9,0,0,1,0
1608,56786.0,5355.0,5335.0,99.6,0.0,2.44,5.3,4.9,"Census Tract 9515, Brown County, Ohio",39,015,951500,10.2,1,1,0,0
1609,45152.0,4172.0,4160.0,99.7,1.0,2.48,5.6,8.8,"Census Tract 9514, Brown County, Ohio",39,015,951400,14.4,0,0,0,0
1610,76458.0,6269.0,6137.0,97.9,2.2,2.52,11.9,12.8,"Census Tract 206.01, Hamilton County, Ohio",39,061,020601,24.700000000000003,1,1,1,1
1611,90223.0,5013.0,4957.0,98.9,1.2,2.5,6.7,5.9,"Census Tract 207.07, Hamilton County, Ohio",39,061,020707,12.600000000000001,1,1,0,0
1612,52774.0,4605.0,3156.0,68.5,34.0,2.83,24.8,39.1,"Census Tract 207.42, Hamilton County, Ohio",39,061,020742,63.900000000000006,0,0,1,0
1613,86932.0,6698.0,6516.0,97.3,0.8,2.54,41.1,8.5,"Census Tract 241, Hamilton County, Ohio",39,061,024100,49.6,1,1,1,1
1614,50054.0,4458.0,3035.0,68.1,15.1,2.06,10.1,22.6,"Census Tract 230.01, Hamilton County, Ohio",39,061,023001,32.7,0,0,1,0
1615,38371.0,5243.0,2493.0,47.5,50.0,2.01,22.6,15.9,"Census Tract 238, Hamilton County, Ohio",39,061,023800,38.5,0,0,1,0
1616,78831.0,4694.0,3692.0,78.7,5.9,2.53,9.2,19.3,"Census Tract 239.01, Hamilton County, Ohio",39,061,023901,28.5,0,0,1,0
1617,94706.0,8108.0,7311.0,90.2,2.3,2.43,2.8,5.9,"Census Tract 243.21, Hamilton County, Ohio",39,061,024321,8.7,0,0,0,0
1618,114258.0,8177.0,7169.0,87.7,4.0,2.75,3.6,8.4,"Census Tract 243.22, Hamilton County, Ohio",39,061,024322,12.0,0,0,0,0
1619,52297.0,1707.0,1623.0,95.1,3.7,2.34,18.5,13.0,"Census Tract 247, Hamilton County, Ohio",39,061,024700,31.5,1,1,1,1
1620,88979.0,6823.0,6509.0,95.4,2.2,2.6,22.9,15.1,"Census Tract 250.02, Hamilton County, Ohio",39,061,025002,38.0,1,1,1,1
1621,134826.0,5056.0,4766.0,94.3,0.5,3.12,4.2,12.1,"Census Tract 251.01, Hamilton County, Ohio",39,061,025101,16.3,1,1,0,0
1622,37988.0,2759.0,2520.0,91.3,7.6,2.06,27.7,8.3,"Census Tract 253, Hamilton County, Ohio",39,061,025300,36.0,0,0,1,0
1623,69875.0,3144.0,3108.0,98.9,0.0,2.43,6.6,11.8,"Census Tract 112, Delaware County, Ohio",39,041,011200,18.4,1,1,0,0
1624,143824.0,3247.0,3087.0,95.1,2.2,2.72,2.4,0.6,"Census Tract 114.11, Delaware County, Ohio",39,041,011411,3.0,1,1,0,0
1625,126833.0,9680.0,8144.0,84.1,4.5,3.22,0.8,2.5,"Census Tract 115.50, Delaware County, Ohio",39,041,011550,3.3,0,0,0,0
1626,150417.0,6604.0,6086.0,92.2,1.6,3.02,0.7,1.7,"Census Tract 114.23, Delaware County, Ohio",39,041,011423,2.4,1,1,0,0
1627,108964.0,4277.0,3406.0,79.6,3.3,3.16,0.7,1.0,"Census Tract 115.30, Delaware County, Ohio",39,041,011530,1.7,0,0,0,0
1628,139786.0,6097.0,5263.0,86.3,2.9,3.18,0.0,2.4,"Census Tract 115.40, Delaware County, Ohio",39,041,011540,2.4,0,0,0,0
1629,143512.0,7447.0,6946.0,93.3,1.8,3.07,3.1,8.1,"Census Tract 117.50, Delaware County, Ohio",39,041,011750,11.2,1,1,0,0
1630,54650.0,5417.0,4856.0,89.6,8.0,2.19,12.7,6.7,"Census Tract 101, Delaware County, Ohio",39,041,010100,19.4,0,0,0,0
1631,81116.0,4312.0,3292.0,76.3,11.2,2.65,0.5,0.8,"Census Tract 115.20, Delaware County, Ohio",39,041,011520,1.3,0,0,0,0
1632,105641.0,6534.0,5919.0,90.6,8.8,2.52,0.0,0.8,"Census Tract 117.10, Delaware County, Ohio",39,041,011710,0.8,0,0,0,0
1633,147235.0,6076.0,5365.0,88.3,6.4,3.18,0.0,0.4,"Census Tract 117.40, Delaware County, Ohio",39,041,011740,0.4,0,0,0,0
1634,88191.0,4734.0,4602.0,97.2,1.7,2.71,4.0,7.9,"Census Tract 117.60, Delaware County, Ohio",39,041,011760,11.9,1,1,0,0
1635,145590.0,7083.0,6205.0,87.6,3.8,2.91,2.1,0.8,"Census Tract 114.21, Delaware County, Ohio",39,041,011421,2.9000000000000004,0,0,0,0
1636,65443.0,5550.0,5327.0,96.0,5.5,2.51,7.1,8.4,"Census Tract 102, Delaware County, Ohio",39,041,010200,15.5,1,1,0,0
1637,146875.0,8768.0,7908.0,90.2,2.0,3.35,0.5,1.0,"Census Tract 115.60, Delaware County, Ohio",39,041,011560,1.5,0,0,0,0
1638,32701.0,3750.0,3275.0,87.3,10.0,2.41,12.0,8.4,"Census Tract 105.30, Delaware County, Ohio",39,041,010530,20.4,0,0,0,0
1639,178618.0,4861.0,4265.0,87.7,4.4,3.1,1.2,4.0,"Census Tract 114.12, Delaware County, Ohio",39,041,011412,5.2,0,0,0,0
1640,129156.0,7431.0,7175.0,96.6,0.7,2.85,2.5,2.3,"Census Tract 114.13, Delaware County, Ohio",39,041,011413,4.8,1,1,0,0
1641,70068.0,5992.0,5311.0,88.6,8.4,2.72,7.9,4.5,"Census Tract 105.20, Delaware County, Ohio",39,041,010520,12.4,0,0,0,0
1642,116324.0,7571.0,6933.0,91.6,6.4,3.02,3.8,4.4,"Census Tract 117.30, Delaware County, Ohio",39,041,011730,8.2,0,0,0,0
1643,65000.0,2672.0,2470.0,92.4,5.4,2.37,4.5,12.3,"Census Tract 104.20, Delaware County, Ohio",39,041,010420,16.8,1,1,0,0
1644,67115.0,2306.0,2257.0,97.9,3.0,2.53,4.4,14.0,"Census Tract 3101, Geauga County, Ohio",39,055,310100,18.4,1,1,0,0
1645,75250.0,1963.0,1894.0,96.5,2.0,2.46,8.2,7.2,"Census Tract 3102, Geauga County, Ohio",39,055,310200,15.399999999999999,1,1,0,0
1646,116774.0,7260.0,6993.0,96.3,3.7,2.71,11.1,11.9,"Census Tract 3118, Geauga County, Ohio",39,055,311800,23.0,1,1,1,1
1647,49076.0,2471.0,2471.0,100.0,0.0,3.98,5.1,5.0,"Census Tract 3124, Geauga County, Ohio",39,055,312400,10.1,0,0,0,0
1648,68958.0,5555.0,5377.0,96.8,0.5,2.43,18.4,5.3,"Census Tract 3114, Geauga County, Ohio",39,055,311400,23.7,1,1,1,1
1649,94875.0,6647.0,6564.0,98.8,0.7,2.74,15.3,10.8,"Census Tract 3108, Geauga County, Ohio",39,055,310800,26.1,1,1,1,1
1650,45024.0,3628.0,3550.0,97.9,1.2,2.35,23.0,11.7,"Census Tract 8128, Mahoning County, Ohio",39,099,812800,34.7,0,0,1,0
1651,36558.0,4275.0,4252.0,99.5,0.5,2.14,18.0,16.3,"Census Tract 8132, Mahoning County, Ohio",39,099,813200,34.3,0,0,1,0
1652,45966.0,3144.0,3120.0,99.2,1.0,2.52,10.5,13.2,"Census Tract 8133, Mahoning County, Ohio",39,099,813300,23.7,0,0,1,0
1653,29688.0,1369.0,496.0,36.2,66.2,2.34,29.4,6.3,"Census Tract 8003, Mahoning County, Ohio",39,099,800300,35.699999999999996,0,0,1,0
1654,18571.0,997.0,115.0,11.5,86.3,2.2,10.6,0.0,"Census Tract 8021, Mahoning County, Ohio",39,099,802100,10.6,0,0,0,0
1655,18361.0,1616.0,958.0,59.3,51.2,2.34,3.5,5.8,"Census Tract 8103, Mahoning County, Ohio",39,099,810300,9.3,0,0,0,0
1656,45536.0,6220.0,5672.0,91.2,11.4,2.3,36.8,15.5,"Census Tract 8113, Mahoning County, Ohio",39,099,811300,52.3,0,0,1,0
1657,37303.0,3064.0,2111.0,68.9,30.6,2.02,25.6,9.7,"Census Tract 8114, Mahoning County, Ohio",39,099,811400,35.3,0,0,1,0
1658,53833.0,5406.0,5132.0,94.9,5.5,2.1,14.6,23.0,"Census Tract 8120.01, Mahoning County, Ohio",39,099,812001,37.6,1,1,1,1
1659,40093.0,4390.0,4378.0,99.7,3.1,2.45,14.7,5.1,"Census Tract 8130, Mahoning County, Ohio",39,099,813000,19.799999999999997,0,0,0,0
1660,23096.0,2243.0,1345.0,60.0,43.4,2.23,34.6,11.1,"Census Tract 8011, Mahoning County, Ohio",39,099,801100,45.7,0,0,1,0
1661,30739.0,3414.0,3030.0,88.8,11.5,1.76,43.7,29.4,"Census Tract 8027.01, Mahoning County, Ohio",39,099,802701,73.1,0,0,1,0
1662,24942.0,2699.0,1816.0,67.3,32.8,2.27,23.9,2.7,"Census Tract 8029, Mahoning County, Ohio",39,099,802900,26.599999999999998,0,0,1,0
1663,56500.0,3462.0,3246.0,93.8,4.4,2.16,37.7,29.0,"Census Tract 8116, Mahoning County, Ohio",39,099,811600,66.7,1,1,1,1
1664,62200.0,5711.0,5647.0,98.9,1.7,2.41,19.2,17.9,"Census Tract 8115, Mahoning County, Ohio",39,099,811500,37.099999999999994,1,1,1,1
1665,35172.0,2727.0,2147.0,78.7,17.2,2.22,41.5,14.8,"Census Tract 8028, Mahoning County, Ohio",39,099,802800,56.3,0,0,1,0
1666,42368.0,2221.0,2151.0,96.8,3.0,2.51,21.4,7.9,"Census Tract 8108, Mahoning County, Ohio",39,099,810800,29.299999999999997,0,0,1,0
1667,39000.0,1686.0,1419.0,84.2,13.2,2.43,25.7,8.9,"Census Tract 8026, Mahoning County, Ohio",39,099,802600,34.6,0,0,1,0
1668,91347.0,9338.0,8318.0,89.1,7.2,2.7,4.4,1.7,"Census Tract 79.51, Franklin County, Ohio",39,049,007951,6.1000000000000005,0,0,0,0
1669,81029.0,7735.0,7280.0,94.1,0.7,2.22,4.3,11.8,"Census Tract 79.52, Franklin County, Ohio",39,049,007952,16.1,1,1,0,0
1670,25636.0,2199.0,1746.0,79.4,14.7,2.29,37.2,21.8,"Census Tract 82.10, Franklin County, Ohio",39,049,008210,59.0,0,0,1,0
1671,31716.0,5899.0,3748.0,63.5,36.2,2.43,5.2,10.5,"Census Tract 83.50, Franklin County, Ohio",39,049,008350,15.7,0,0,0,0
1672,64756.0,7042.0,5463.0,77.6,15.2,3.09,7.8,28.4,"Census Tract 83.60, Franklin County, Ohio",39,049,008360,36.199999999999996,0,0,1,0
1673,62583.0,6082.0,4753.0,78.1,19.9,2.98,3.4,4.8,"Census Tract 83.80, Franklin County, Ohio",39,049,008380,8.2,0,0,0,0
1674,49401.0,2729.0,977.0,35.8,54.0,2.45,10.9,29.3,"Census Tract 93.50, Franklin County, Ohio",39,049,009350,40.2,0,0,1,0
1675,58429.0,4511.0,1497.0,33.2,64.0,2.82,7.5,40.4,"Census Tract 93.72, Franklin County, Ohio",39,049,009372,47.9,0,0,1,0
1676,44545.0,2597.0,1645.0,63.3,36.3,2.52,35.2,35.4,"Census Tract 93.83, Franklin County, Ohio",39,049,009383,70.6,0,0,1,0
1677,39833.0,2831.0,1929.0,68.1,29.6,2.45,55.4,14.5,"Census Tract 8.10, Franklin County, Ohio",39,049,000810,69.9,0,0,1,0
1678,24727.0,2485.0,1891.0,76.1,14.0,2.43,9.0,14.8,"Census Tract 17, Franklin County, Ohio",39,049,001700,23.8,0,0,1,0
1679,25769.0,1349.0,255.0,18.9,79.1,2.67,7.7,8.4,"Census Tract 23, Franklin County, Ohio",39,049,002300,16.1,0,0,0,0
1680,57774.0,5138.0,4435.0,86.3,10.3,2.04,2.3,1.3,"Census Tract 43, Franklin County, Ohio",39,049,004300,3.5999999999999996,0,0,0,0
1681,29524.0,5059.0,4707.0,93.0,8.8,2.92,14.8,4.7,"Census Tract 45, Franklin County, Ohio",39,049,004500,19.5,0,0,0,0
1682,42471.0,2817.0,2233.0,79.3,12.6,2.41,16.7,10.9,"Census Tract 48.10, Franklin County, Ohio",39,049,004810,27.6,0,0,1,0
1683,25893.0,1997.0,335.0,16.8,86.7,2.59,14.6,11.0,"Census Tract 54.20, Franklin County, Ohio",39,049,005420,25.6,0,0,1,0
1684,23796.0,1765.0,540.0,30.6,74.8,2.65,9.2,12.2,"Census Tract 56.10, Franklin County, Ohio",39,049,005610,21.4,0,0,0,0
1685,85402.0,3460.0,3207.0,92.7,4.0,1.65,1.9,5.7,"Census Tract 57, Franklin County, Ohio",39,049,005700,7.6,1,1,0,0
1686,81625.0,7762.0,6762.0,87.1,4.6,2.17,2.1,2.6,"Census Tract 62.20, Franklin County, Ohio",39,049,006220,4.7,0,0,0,0
1687,111667.0,3464.0,2999.0,86.6,4.8,2.32,55.0,26.4,"Census Tract 63.23, Franklin County, Ohio",39,049,006323,81.4,0,0,1,0
1688,65882.0,4438.0,3965.0,89.3,6.6,2.29,3.5,21.2,"Census Tract 63.51, Franklin County, Ohio",39,049,006351,24.7,0,0,1,0
1689,43625.0,3971.0,2197.0,55.3,40.5,2.37,6.6,59.2,"Census Tract 69.24, Franklin County, Ohio",39,049,006924,65.8,0,0,1,0
1690,40264.0,7235.0,2726.0,37.7,62.1,2.68,8.1,33.7,"Census Tract 69.31, Franklin County, Ohio",39,049,006931,41.800000000000004,0,0,1,0
1691,64911.0,4914.0,4308.0,87.7,17.2,2.84,8.8,44.8,"Census Tract 71.20, Franklin County, Ohio",39,049,007120,53.599999999999994,0,0,1,0
1692,71904.0,8405.0,6137.0,73.0,18.6,2.23,1.2,0.0,"Census Tract 71.32, Franklin County, Ohio",39,049,007132,1.2,0,0,0,0
1693,23125.0,1917.0,262.0,13.7,86.6,2.47,15.7,29.1,"Census Tract 75.11, Franklin County, Ohio",39,049,007511,44.8,0,0,1,0
